date,delta_t,condition,path,name,track_len
20250818,5,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250818_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02/003_003.csv,20250818_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02_003_003,511
20250807,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250807_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/006_004.csv,20250807_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_006_004,375
20250807,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250807_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/002_005.csv,20250807_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_002_005,724
20250807,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250807_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/012_000.csv,20250807_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_012_000,493
20250807,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250807_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/010_012.csv,20250807_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_010_012,292
20250807,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250807_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/016_000.csv,20250807_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_016_000,659
20250807,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250807_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/002_000.csv,20250807_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_002_000,616
20250610,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08/018_003.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08_018_003,212
20250610,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08/003_005.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08_003_005,66
20250610,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08/003_006.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08_003_006,258
20250610,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08/015_006.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08_015_006,642
20250610,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08/014_007.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08_014_007,398
20250610,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08/009_008.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08_009_008,149
20250610,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08/014_008.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08_014_008,445
20250616,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02/007_003.csv,20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02_007_003,137
20250616,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02/000_002.csv,20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02_000_002,180
20250616,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02/013_002.csv,20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02_013_002,169
20250616,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02/004_005.csv,20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02_004_005,69
20250616,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02/002_004.csv,20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02_002_004,143
20250616,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02/000_001.csv,20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02_000_001,126
20250616,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02/013_003.csv,20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02_013_003,296
20250616,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02/002_003.csv,20250616_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-02_002_003,189
20250610,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/014_006.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_014_006,203
20250610,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/016_002.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_016_002,724
20250610,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/003_003.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_003_003,279
20250610,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/013_008.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_013_008,724
20250623,5,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/014_006.csv,20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_014_006,486
20250623,5,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/004_004.csv,20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_004_004,422
20250623,5,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/011_000.csv,20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_011_000,299
20250623,5,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/000_011.csv,20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_000_011,79
20250623,5,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/007_005.csv,20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_007_005,288
20250623,5,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/000_003.csv,20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_000_003,261
20250623,5,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/006_009.csv,20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_006_009,123
20250623,5,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/005_007.csv,20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_005_007,303
20250623,5,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/010_001.csv,20250623_E11G8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_010_001,96
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/007_004.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_007_004,336
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/001_001.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_001_001,627
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/000_003.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_000_003,724
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/029_009.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_029_009,658
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/002_002.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_002_002,211
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/008_000.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_008_000,402
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/029_013.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_029_013,79
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/001_000.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_001_000,724
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07/019_001.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-07_019_001,249
20250602,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/001_006.csv,20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_001_006,672
20250602,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/019_004.csv,20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_019_004,686
20250602,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/000_009.csv,20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_000_009,375
20250602,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/004_005.csv,20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_004_005,238
20250602,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/016_006.csv,20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_016_006,439
20250602,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/003_010.csv,20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_003_010,273
20250602,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/016_007.csv,20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_016_007,510
20250602,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/009_010.csv,20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_009_010,560
20250602,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/019_002.csv,20250602_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_019_002,724
20250805,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250805_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/014_001.csv,20250805_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_014_001,186
20250805,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250805_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/013_004.csv,20250805_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_013_004,432
20250805,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250805_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/030_005.csv,20250805_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_030_005,352
20250805,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250805_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/008_002.csv,20250805_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_008_002,349
20250805,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250805_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/016_004.csv,20250805_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_016_004,376
20250805,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250805_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/020_002.csv,20250805_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_020_002,621
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/022_001.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_022_001,309
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/003_000.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_003_000,174
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/015_014.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_015_014,23
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/008_001.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_008_001,147
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/013_005.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_013_005,724
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/008_000.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_008_000,122
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/013_003.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_013_003,233
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/006_012.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_006_012,724
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/010_004.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_010_004,246
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/010_001.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_010_001,724
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/000_002.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_000_002,248
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/004_000.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_004_000,548
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/009_002.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_009_002,232
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/007_001.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_007_001,395
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/026_000.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_026_000,465
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/015_006.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_015_006,724
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/007_000.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_007_000,724
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/001_005.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_001_005,674
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/026_008.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_026_008,315
20250715,5,G7B8G2_GSK_RAD21depletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250715_G7B8G2_GSK_IAA(100uM)added4hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01/007_004.csv,20250715_G7B8G2_GSK_IAA(100uM)added4hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01_007_004,384
20250715,5,G7B8G2_GSK_RAD21depletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250715_G7B8G2_GSK_IAA(100uM)added4hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01/007_005.csv,20250715_G7B8G2_GSK_IAA(100uM)added4hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01_007_005,399
20250715,5,G7B8G2_GSK_RAD21depletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250715_G7B8G2_GSK_IAA(100uM)added4hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01/018_002.csv,20250715_G7B8G2_GSK_IAA(100uM)added4hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01_018_002,371
20250715,5,G7B8G2_GSK_RAD21depletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250715_G7B8G2_GSK_IAA(100uM)added4hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01/000_008.csv,20250715_G7B8G2_GSK_IAA(100uM)added4hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01_000_008,686
20250715,5,G7B8G2_GSK_RAD21depletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250715_G7B8G2_GSK_IAA(100uM)added4hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01/008_005.csv,20250715_G7B8G2_GSK_IAA(100uM)added4hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01_008_005,578
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08/011_001.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08_011_001,487
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08/028_002.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08_028_002,724
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08/015_001.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08_015_001,209
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08/021_004.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-08_021_004,235
